date,cancel_events,gatherings_restrictions,infected,information_campaigns,internal_movement_restrictions,international_movement_restrictions,school_closing,stay_home_restrictions,stringency_index,susceptible,testing_policy,transport_closing,workplace_closing,confirmed,fatal,recovered,derived_reproduction_rate,kap_mortality_rate,rho_transmission_rate,sig_recovery_rate,t/k_mortality_period,t/r_infection_period,t/s_recovery_period,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,facial_coverings,vaccination_policy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_confirmed,new_fatal,new_recovered,new_susceptible,total_removed
2021-07-25,1.0,3.0,635393,2.0,2.0,3.0,2.0,1.0,49.54,292211821.0,3.0,1.0,1.0,34475680,608896,33231391,7.94639506264616,9.346708297426114e-06,0.0032012528939494586,0.0003935092872467266,4457.897405243811,13.015737290052567,105.88483681845622,487916020.0,492079.0,0.079,12.7,351877915.0,190404278.0,169837362.0,383.0,260361.0,663732.1,14.31,9.77,-3.0,2.0,53.0,-6.0,-10.0,0.0,3.0,5.0,24.772222,20.772222,32.061111,2.286,0.0,19.366667,72.431033,5364.0,2504754.0,33406.0,8867.0,13830,49,48857,-13830.0,33840287
2021-07-26,1.0,3.0,693279,2.0,2.0,3.0,2.0,1.0,49.54,292118755.0,3.0,1.0,1.0,34568746,609154,33266313,7.0762284826435256,1.0111061830951512e-05,0.0033754057423921353,0.00046689526303140747,4120.899205572911,12.344194993618066,89.24199915016872,488701282.0,785262.0,0.083,12.0,352524039.0,190851832.0,170060267.0,386.0,646124.0,664616.9532390919,14.306128688597711,10.242619464543765,-4.0,4.0,42.0,-21.0,-33.0,6.0,3.0,5.0,25.016667,18.5,32.955556,7.5438,0.0,19.788889,73.200604,5837.0,2510591.0,35748.0,9448.0,93066,258,34922,-93066.0,33875467
2021-07-27,1.0,3.0,791923,2.0,2.0,3.0,2.0,1.0,49.54,292011960.0,3.0,1.0,1.0,34675541,609637,33273981,5.50239401143202,1.1216983336633067e-05,0.0036589410840718126,0.000653755586143094,3714.605381519047,11.387629838603024,63.73431837498161,489737037.0,1035755.0,0.086,11.6,353228600.0,191333172.0,170313715.0,388.0,704561.0,665537.098342037,14.303607550404855,10.714087341275558,-3.0,5.0,46.0,-21.0,-32.0,7.0,3.0,5.0,27.05,19.638889,34.661111,0.0,0.0,20.3,66.963161,6832.0,2517423.0,38296.0,9994.0,106795,483,7668,-106795.0,33883618
2021-07-28,1.0,3.0,870850,2.0,2.0,3.0,2.0,1.0,49.54,291927017.0,3.0,1.0,1.0,34760484,610141,33279493,4.253064771585259,1.260880164845597e-05,0.004028638932586277,0.0009346231708109404,3304.569920946375,10.342616293964522,44.58124725338655,490844783.0,1107746.0,0.09,11.1,353952553.0,191825383.0,170574770.0,393.0,723953.0,666492.5353088353,14.302436585421434,11.18440363019538,-2.0,4.0,47.0,-20.0,-32.0,6.0,3.0,5.0,29.411111,21.944444,36.483333,0.0,0.0,20.966667,61.161062,7057.0,2524480.0,40473.0,10376.0,84943,504,5512,-84943.0,33889634
2021-07-29,1.0,3.0,933628,2.0,2.0,3.0,2.0,1.0,49.54,291828744.0,3.0,1.0,1.0,34858757,610533,33314596,3.6010331079831004,1.395248977033135e-05,0.004345179369522244,0.0011926955024098716,2986.324831806499,9.589170693141709,34.93487363914604,491955588.0,1110805.0,0.093,10.8,354676925.0,192324298.0,170829845.0,396.0,724372.0,667488.5110412308,14.302590192472302,11.663483578083742,-3.0,4.0,42.0,-20.0,-32.0,7.0,3.0,5.0,29.85,22.533333,36.544444,0.0,0.0,20.322222,57.671607,7212.0,2531692.0,42200.0,10919.0,98273,392,35103,-98273.0,33925129
2021-07-30,1.0,3.0,1013065,2.0,2.0,3.0,2.0,1.0,49.54,291706096.0,3.0,1.0,1.0,34981405,611202,33357138,3.220727163822503,1.5192376536244397e-05,0.004585342408477499,0.0014085054951690416,2742.6036056480466,9.086925894483313,29.582182539987926,493004766.0,1049178.0,0.096,10.4,355518404.0,192902517.0,171125189.0,406.0,841479.0,668556.5069496848,14.30391476450659,12.210818665623707,-4.0,3.0,49.0,-17.0,-32.0,6.0,3.0,5.0,28.738889,22.733333,35.5,0.0,0.0,21.011111,64.938102,7984.0,2539676.0,44541.0,11463.0,122648,669,42542,-122648.0,33968340
2021-07-31,1.0,3.0,1004958,2.0,2.0,3.0,2.0,1.0,49.54,291676404.0,3.0,1.0,1.0,35011097,611346,33394793,2.9712103897253255,1.6328461946195116e-05,0.004749128049452044,0.0015820531490884507,2551.781472374126,8.773540370526371,26.337083991567674,493770899.0,766133.0,0.098,10.2,356038132.0,193250303.0,171307489.0,408.0,519728.0,669701.7699359412,14.306384700349158,12.836324139595796,-5.0,5.0,65.0,-6.0,-10.0,0.0,3.0,5.0,25.25,20.65,34.322222,0.2286,0.0,19.177778,69.998036,8040.0,2547716.0,46428.0,12109.0,29692,144,37655,-29692.0,34006139
2021-08-01,1.0,3.0,992111,2.0,2.0,3.0,2.0,1.0,49.54,291653515.0,3.0,1.0,1.0,35033986,611409,33430466,2.7945562487288607,1.73607460001835e-05,0.004836536292445877,0.001713338464168099,2400.0504739961207,8.61498066948144,24.31899332097097,494339348.0,568449.0,0.1,10.0,356377861.0,193481569.0,171409424.0,437.0,339729.0,670924.3,14.31,13.54,-2.0,3.0,45.0,-6.0,-10.0,0.0,3.0,5.0,23.238889,17.833333,29.016667,0.6858,0.0,15.655556,62.768691,7400.0,2555116.0,48538.0,12698.0,22889,63,35673,-22889.0,34041875
2021-08-02,1.0,3.0,1075939,2.0,2.0,3.0,2.0,1.0,49.54,291517374.0,3.0,1.0,1.0,35170127,611865,33482323,2.662546538836467,1.8289228698209554e-05,0.004847567137458999,0.001802361440407986,2278.207974442666,8.595376914884262,23.117819618486138,495306801.0,967453.0,0.101,9.9,357103617.0,193990270.0,171649401.0,451.0,725756.0,672224.0971418611,14.314760663459122,14.321846246836325,-2.0,5.0,43.0,-20.0,-33.0,6.0,3.0,5.0,20.933333,12.644444,29.0,0.0,0.0,12.65,59.582578,7877.0,2562993.0,51780.0,13481.0,136141,456,51857,-136141.0,34094188
2021-08-03,1.0,3.0,1213190,2.0,2.0,3.0,2.0,1.0,49.54,291367095.0,3.0,1.0,1.0,35320406,612533,33494683,2.5597518812379856,1.9113910040273277e-05,0.00478222058449141,0.0018491220778081119,2179.9132976389665,8.712828262625598,22.53321571718886,496573353.0,1266552.0,0.102,9.8,357871567.0,194530994.0,171905088.0,453.0,767950.0,673601.1613615245,14.320666690726522,15.181862880104767,-1.0,8.0,47.0,-20.0,-32.0,6.0,3.0,5.0,21.966667,14.016667,30.133333,0.0,0.0,13.272222,58.534322,9413.0,2572406.0,54470.0,14052.0,150279,668,12360,-150279.0,34107216
2021-08-04,1.0,3.0,1315799,2.0,2.0,3.0,2.0,1.0,49.54,291254775.0,3.0,1.0,1.0,35432726,613256,33503671,2.4769723432842876,1.9834790026374662e-05,0.0046404966335431095,0.0018536203763684766,2100.6860476597826,8.97892401547835,22.478532928246064,497896042.0,1322689.0,0.103,9.7,358655216.0,195086109.0,172162718.0,454.0,783649.0,675055.4926589903,14.327718081802201,16.12004989980533,-1.0,6.0,45.0,-20.0,-32.0,6.0,3.0,5.0,23.833333,15.7,33.011111,0.0,0.0,14.333333,55.837622,9484.0,2581890.0,56945.0,14632.0,112320,723,8988,-112320.0,34116927
2021-08-05,1.0,3.0,1383233,2.0,2.0,3.0,2.0,1.0,49.54,291127830.0,3.0,1.0,1.0,35559671,613828,33562610,2.4083077520348968,2.0451868656513722e-05,0.0044223952846141,0.0018158563360890809,2037.3036501677436,9.421741835613078,22.946014967465256,499278376.0,1382334.0,0.103,9.7,359454531.0,195649555.0,172429431.0,458.0,799315.0,676584.9116745264,14.33596836149865,17.12223379893946,-2.0,7.0,50.0,-20.0,-32.0,6.0,3.0,5.0,25.072222,17.177778,33.372222,0.874889,0.0,16.044444,57.80335,9825.0,2591715.0,59587.0,15193.0,126945,572,58939,-126945.0,34176438
2021-08-06,1.0,3.0,1488902,2.0,2.0,3.0,2.0,1.0,49.54,290959515.0,3.0,1.0,1.0,35727986,614675,33624409,2.3496858175941213,2.0965145930690448e-05,0.004127916537704377,0.0017358299569699234,1987.4255492622967,10.093873334425117,24.00388730437645,500616345.0,1337969.0,0.103,9.7,360370503.0,196279987.0,172743457.0,473.0,915972.0,678176.3422497393,14.345738678690855,18.103373535515892,-6.0,2.0,48.0,-18.0,-32.0,6.0,3.0,5.0,26.377778,18.322222,35.183333,0.0,0.0,16.316667,54.647608,10216.0,2601931.0,62122.0,15732.0,168315,847,61799,-168315.0,34239084
2021-08-07,1.0,3.0,1471158,2.0,2.0,3.0,2.0,1.0,49.54,290917409.0,3.0,1.0,1.0,35770092,614881,33684053,2.2856747569598035,2.125518702806223e-05,0.003825049057039401,0.0016522327164421294,1960.3058120192552,10.893106479245207,25.218400684130305,501622621.0,1006276.0,0.103,9.7,360934260.0,196665066.0,172934988.0,480.0,563757.0,679827.6050248973,14.357082558191305,19.049295602536073,-7.0,4.0,58.0,-8.0,-10.0,1.0,3.0,5.0,27.166667,21.177778,34.844444,1.693333,0.0,18.294444,59.107479,10187.0,2612118.0,63544.0,16164.0,42106,206,59644,-42106.0,34298934
2021-08-08,1.0,3.0,1441944,2.0,2.0,3.0,2.0,1.0,49.54,290881349.0,3.0,1.0,1.0,35806152,615011,33749197,2.2042293254086465,2.1202557127786455e-05,0.003581781506844628,0.001603756091936822,1965.1717675157922,11.632944831236493,25.980675537978296,502338707.0,716086.0,0.103,9.7,361288186.0,196904648.0,173053736.0,484.0,353926.0,681538.7,14.37,19.96,-3.0,3.0,45.0,-7.0,-10.0,0.0,3.0,5.0,24.266667,17.95,33.727778,13.913556,0.0,17.583333,66.803971,9803.0,2621921.0,66369.0,16784.0,36060,130,65144,-36060.0,34364208
2021-08-09,1.0,3.0,1537558,2.0,2.0,3.0,2.0,1.0,49.54,290702696.0,3.0,1.0,1.0,35984805,615729,33831518,2.1090481674362285,2.0807256229863115e-05,0.003398113887120057,0.0015904000834540022,2002.5065393708944,12.261704007213153,26.198858450872155,503472730.0,1134023.0,0.104,9.6,362077715.0,197428551.0,173342789.0,487.0,789529.0,683309.6271750475,14.384491004116942,20.83548672790768,-4.0,5.0,32.0,-22.0,-33.0,7.0,3.0,5.0,27.088889,18.033333,36.55,3.7846,0.0,17.733333,57.512802,10112.0,2632033.0,69838.0,17707.0,178653,718,82321,-178653.0,34447247
2021-08-10,1.0,4.0,1677082,2.0,2.0,3.0,2.0,1.0,52.31,290540640.0,3.0,1.0,1.0,36146861,616776,33853003,2.00586818272046,2.006928433429223e-05,0.003274046197865691,0.0016121646909936697,2076.141130527069,12.726352698941339,25.845167618070775,504912801.0,1440071.0,0.105,9.5,362884577.0,197962296.0,173640502.0,497.0,806862.0,685140.3865500399,14.40055557054213,21.675755786259106,-3.0,6.0,36.0,-22.0,-32.0,7.0,3.0,5.0,27.411111,20.555556,34.394444,0.282222,0.0,18.622222,59.166481,11536.0,2643569.0,72521.0,18264.0,162056,1047,21485,-162056.0,34469779
2021-08-11,1.0,4.0,1818508,2.0,2.0,3.0,2.0,1.0,52.31,290385096.0,3.0,1.0,1.0,36302405,617113,33866784,1.9013655983622124,1.8988641441073775e-05,0.0032095784390815257,0.0016690499145558236,2194.2942466931163,12.981974878479766,24.96430232750422,506445720.0,1532919.0,0.105,9.5,363660453.0,198464661.0,173938567.0,506.0,775876.0,687030.9781249771,14.418193699275566,22.480807175054284,-3.0,5.0,35.0,-22.0,-32.0,6.0,3.0,5.0,27.377778,20.777778,34.005556,0.889,0.0,19.355556,61.976593,11690.0,2655259.0,74823.0,19013.0,155544,337,13781,-155544.0,34483897
2021-08-12,1.0,4.0,1863361,2.0,2.0,3.0,2.0,1.0,52.31,290246416.0,3.0,1.0,1.0,36441085,618132,33959592,1.8017950218611587,1.756532755020777e-05,0.0032047106107675645,0.0017610557541404654,2372.0973347960035,13.001693983434913,23.660049699564055,507979147.0,1533427.0,0.106,9.4,364471389.0,198982786.0,174255060.0,511.0,810936.0,688982.3005442638,14.43731392425007,23.2573993425652,-4.0,6.0,42.0,-21.0,-32.0,6.0,3.0,5.0,26.422222,19.288889,34.911111,0.0,0.0,18.95,64.32067,11985.0,2667244.0,76968.0,19537.0,138680,1019,92808,-138680.0,34577724
2021-08-13,2.0,4.0,1943318,2.0,2.0,3.0,2.0,1.0,57.87,290059064.0,3.0,1.0,1.0,36628437,619215,34065904,1.7119087676029867,1.5799342661694215e-05,0.0032594427129238068,0.0018881822097475943,2637.2405206254707,12.783371372491635,22.06707935895473,509510115.0,1530968.0,0.105,9.5,365426585.0,199567586.0,174646680.0,16217.0,955196.0,690999.7456743275,14.457367449062566,24.046082978423794,-6.0,2.0,40.0,-19.0,-32.0,6.0,3.0,5.0,22.905556,17.638889,29.555556,10.752667,0.0,16.261111,66.584485,11972.0,2679216.0,78580.0,20076.0,187352,1083,106312,-187352.0,34685119
2021-08-14,2.0,4.0,1908443,2.0,2.0,3.0,2.0,1.0,57.87,290009258.0,3.0,1.0,1.0,36678243,619457,34150343,1.6351916892321772,1.3823546646607894e-05,0.003361303735512127,0.0020417787155508384,3014.180639155371,12.395983804277762,20.40704330460497,510639377.0,1129262.0,0.105,9.5,366056949.0,199932043.0,174891128.0,54509.0,630364.0,693084.2121595729,14.478262807645876,24.853616530902066,-6.0,4.0,58.0,-9.0,-11.0,1.0,3.0,5.0,22.727778,16.044444,29.766667,2.2352,0.0,16.677778,68.831474,11741.0,2690957.0,79622.0,20401.0,49806,242,84439,-49806.0,34769800
2021-08-15,2.0,4.0,1854195,2.0,2.0,3.0,2.0,1.0,57.87,289965449.0,3.0,1.0,1.0,36722052,619633,34248224,1.574186154431339,1.2435098731397632e-05,0.0034354676183037808,0.0021699418765919647,3350.730667016069,12.12838288583231,19.20174319696843,511434865.0,795488.0,0.105,9.5,366460189.0,200144925.0,175053978.0,89773.0,403240.0,695235.7,14.5,25.68,-2.0,4.0,49.0,-7.0,-11.0,0.0,3.0,5.0,23.838889,17.994444,30.283333,8.3312,0.0,17.611111,68.266667,10686.0,2701643.0,81624.0,21077.0,43809,176,97881,-43809.0,34867857
2021-08-16,2.0,4.0,1990639,2.0,2.0,3.0,2.0,1.0,61.57,289706012.0,3.0,1.0,2.0,36981489,620647,34370203,1.5245107948808543,1.1766858787138239e-05,0.0034694633512606455,0.002264021127044603,3541.018671203092,12.009542239876057,18.40383297176087,512716638.0,1281773.0,0.105,9.5,367337157.0,200611812.0,175410225.0,173925.0,876968.0,697454.2091956084,14.522579026124939,26.525233385717613,-4.0,4.0,29.0,-22.0,-33.0,6.0,3.0,5.0,24.277778,18.905556,31.722222,1.241778,0.0,18.088889,68.573396,11138.0,2712781.0,84313.0,21673.0,259437,1014,121979,-259437.0,34990850
2021-08-17,2.0,4.0,2104367,2.0,2.0,3.0,2.0,1.0,61.57,289561746.0,3.0,1.0,2.0,37125755,621637,34399751,1.482677714344889,1.1818826813829709e-05,0.003463290934382721,0.0023240164669087525,3525.448618801211,12.03094613074807,17.928731254683758,514325381.0,1608743.0,0.104,9.6,368268534.0,201104856.0,175776168.0,277669.0,931377.0,699739.7397463985,14.545999886020688,27.389316688054887,-3.0,6.0,31.0,-23.0,-33.0,6.0,3.0,5.0,24.8,17.661111,32.311111,0.0762,0.0,18.088889,66.524249,12805.0,2725586.0,86744.0,22303.0,144266,990,29548,-144266.0,35021388
2021-08-18,2.0,4.0,2245250,2.0,2.0,3.0,2.0,1.0,61.57,289396912.0,3.0,1.0,2.0,37290589,622762,34422577,1.4463166280372504,1.2591002811472038e-05,0.0034169503676700057,0.002349927896184413,3309.241312272834,12.194109420172488,17.731040486102145,516031902.0,1706521.0,0.104,9.6,369229359.0,201594173.0,176157585.0,399503.0,960825.0,702092.2916523705,14.570262579687252,28.272249907011833,-3.0,4.0,30.0,-22.0,-30.0,6.0,3.0,5.0,24.338889,18.955556,30.577778,0.0,0.0,18.9,71.850443,12827.0,2738413.0,88626.0,22693.0,164834,1125,22826,-164834.0,35045339
2021-08-19,2.0,4.0,2267607,2.0,2.0,3.0,2.0,1.0,61.57,289237140.0,3.0,1.0,2.0,37450361,624492,34558262,1.4136967473273503,1.4083386780065231e-05,0.003330441651122501,0.002341755414871585,2958.568653787528,12.51085322351263,17.792919961691023,517685413.0,1653511.0,0.103,9.7,370182079.0,202076701.0,176541112.0,518937.0,952720.0,704509.7789374407,14.595454215449905,29.16785994158771,-4.0,5.0,35.0,-22.0,-31.0,6.0,3.0,5.0,24.683333,20.172222,30.911111,0.0,0.0,19.927778,75.041343,12792.0,2751205.0,89428.0,23034.0,159772,1730,135685,-159772.0,35182754
2021-08-20,2.0,4.0,2315720,2.0,2.0,3.0,2.0,1.0,61.57,289037888.0,3.0,1.0,2.0,37649613,626020,34707873,1.3834405819178128,1.6295978719609286e-05,0.003203764784740206,0.002299499022970268,2556.8680091934775,13.00553238649991,18.119888832501324,519231584.0,1546171.0,0.103,9.7,371298518.0,202617121.0,177022713.0,646449.0,1116439.0,706979.6857451107,14.622097443260275,30.03910818577807,-7.0,1.0,35.0,-20.0,-30.0,5.0,3.0,5.0,24.994444,20.522222,31.494444,15.1892,0.0,20.022222,74.284524,12664.0,2763869.0,90191.0,23399.0,199252,1528,149611,-199252.0,35333893
2021-08-21,2.0,4.0,2283029,2.0,2.0,3.0,2.0,1.0,61.57,288958514.0,3.0,1.0,2.0,37728987,626488,34819470,1.354324250259022,1.9228778630104206e-05,0.0030369197685231218,0.002223158720480463,2166.8909642255767,13.720041964404446,18.74210162451279,520409028.0,1177444.0,0.104,9.6,371971796.0,202940961.0,177323091.0,711076.0,673278.0,709499.9260992971,14.650279371443641,30.879821538582167,-7.0,4.0,53.0,-12.0,-10.0,1.0,3.0,5.0,20.933333,14.794444,28.583333,7.366,0.0,12.905556,60.685126,12463.0,2776332.0,90417.0,23653.0,79374,468,111597,-79374.0,35445958
2021-08-22,2.0,4.0,2197036,2.0,2.0,3.0,2.0,1.0,61.57,288917950.0,3.0,1.0,2.0,37769551,626672,34945843,1.3235722677315602,2.221633573087723e-05,0.002872933847622391,0.00214837450971366,1875.4968043067752,14.503176500617846,19.394508023752383,521249343.0,840315.0,0.104,9.6,372365945.0,203127143.0,177504482.0,744348.0,394149.0,712070.5,14.68,31.69,-7.0,0.0,28.0,-17.0,-12.0,2.0,3.0,5.0,23.127778,16.261111,33.938889,0.0,0.0,16.216667,65.56991,11651.0,2787983.0,92239.0,24082.0,40564,184,126373,-40564.0,35572515
2021-08-23,2.0,4.0,2294302,2.0,2.0,3.0,2.0,1.0,61.57,288651860.0,3.0,1.0,2.0,38035641,628028,35113311,1.290091128164146,2.4593199241255618e-05,0.0027548342671891587,0.0021107863929813522,1694.2353151341913,15.124926810635484,19.73987837197261,522572368.0,1323025.0,0.104,9.6,373291909.0,203569005.0,177912804.0,845535.0,925964.0,714691.4074472195,14.711259328929353,32.46964357003158,-6.0,3.0,23.0,-25.0,-32.0,6.0,3.0,5.0,27.477778,19.672222,35.322222,4.995333,0.0,19.005556,60.471102,11618.0,2799601.0,94682.0,24559.0,266090,1356,167468,-266090.0,35741339
2021-08-24,2.0,4.0,2401158,2.0,2.0,3.0,2.0,1.0,61.57,288501695.0,3.0,1.0,2.0,38185806,629437,35155211,1.2554656990657642,2.635936916123937e-05,0.002682621027223425,0.0021103943702835393,1580.7156237993813,15.532073387865985,19.74354521286398,524385329.0,1812961.0,0.103,9.7,374248369.0,204031035.0,178330749.0,950196.0,956460.0,717362.6484409553,14.744057358231695,33.218752248676886,-6.0,4.0,30.0,-24.0,-31.0,6.0,3.0,5.0,28.911111,20.316667,36.294444,0.1778,0.0,18.216667,53.511124,13092.0,2812693.0,95992.0,25053.0,150165,1409,41900,-150165.0,35784648
2021-08-25,2.0,4.0,2534667,2.0,2.0,3.0,2.0,1.0,61.57,288330795.0,3.0,1.0,2.0,38356706,630898,35191141,1.2214456698583402,2.7514845490828477e-05,0.0026562941277251885,0.0021471984416202208,1514.334023084208,15.68601392133837,19.405130824902272,526342166.0,1956837.0,0.103,9.7,375221664.0,204500481.0,178756610.0,1058022.0,973295.0,720084.2229812078,14.778394087907031,33.93732603593594,-5.0,4.0,32.0,-23.0,-30.0,6.0,3.0,5.0,27.205556,20.322222,34.727778,0.0,0.0,20.155556,66.445917,12740.0,2825433.0,95976.0,25062.0,170900,1461,35930,-170900.0,35822039
2021-08-26,2.0,4.0,2542245,2.0,2.0,3.0,2.0,1.0,61.57,288143074.0,3.0,1.0,2.0,38544427,633106,35369076,1.1896604519627496,2.8059628230022945e-05,0.0026758535686944515,0.0022211986069913974,1484.9329551018286,15.571355306634295,18.75864073366405,528306620.0,1964454.0,0.102,9.8,376218132.0,204976451.0,179192600.0,1173460.0,996468.0,722852.05440252,14.814042415703563,34.62013488545956,-5.0,4.0,33.0,-22.0,-30.0,6.0,3.0,5.0,27.877778,21.038889,36.005556,1.651,0.0,20.088889,63.774657,13058.0,2838491.0,96370.0,25249.0,187721,2208,177935,-187721.0,36002182
2021-08-27,2.0,4.0,2575336,2.0,2.0,3.0,2.0,1.0,61.57,287947205.0,3.0,1.0,2.0,38740296,634875,35530085,1.1613762958241312,2.7993717378822776e-05,0.0027412993501312113,0.0023323948663970685,1488.4292108409818,15.199604765773685,17.864327891885054,530202089.0,1895469.0,0.101,9.9,377396086.0,205509915.0,179736592.0,1305164.0,1177954.0,725641.682712151,14.849639728110468,35.23579851915269,-8.0,0.0,27.0,-22.0,-29.0,6.0,3.0,5.0,28.638889,22.144444,35.755556,1.100667,0.0,17.766667,52.35032,12802.0,2851293.0,96192.0,25365.0,195869,1769,161009,-195869.0,36164960
2021-08-28,2.0,4.0,2504804,2.0,2.0,3.0,2.0,1.0,61.57,287861964.0,3.0,1.0,2.0,38825537,635441,35685292,1.1373655532423133,2.731711293722796e-05,0.0028526314720354697,0.0024807872198372347,1525.2953986174373,14.606396611384152,16.795743840296158,531640705.0,1438616.0,0.099,10.1,378113144.0,205829068.0,180081187.0,1372165.0,717058.0,728449.0312446443,14.884958922875947,35.77908689066618,-8.0,2.0,47.0,-14.0,-10.0,2.0,3.0,5.0,28.438889,22.672222,35.355556,0.1778,0.0,18.744444,56.328251,12308.0,2863601.0,95071.0,25435.0,85241,566,155207,-85241.0,36320733
2021-08-29,2.0,4.0,2409013,2.0,2.0,3.0,2.0,1.0,61.57,287819815.0,3.0,1.0,2.0,38867686,635720,35822953,1.1179036568922316,2.6029814905238508e-05,0.0030098499344072263,0.0026663756673118953,1600.7285037697766,13.843436574811394,15.626705260430496,532625774.0,985069.0,0.098,10.2,378546537.0,206022846.0,180288967.0,1409706.0,433393.0,731274.1,14.92,36.25,-6.0,0.0,33.0,-13.0,-12.0,2.0,3.0,5.0,23.744444,18.838889,32.938889,13.010444,0.0,17.872222,70.047838,11244.0,2874845.0,96125.0,25781.0,42149,279,137661,-42149.0,36458673
2021-08-30,2.0,4.0,2501367,2.0,2.0,3.0,2.0,1.0,61.57,287539472.0,3.0,1.0,2.0,39148029,637440,36009222,1.1038623770165694,2.468274203546821e-05,0.0031748553460563774,0.002851450562405183,1688.089054562624,13.123957511457208,14.612445755160161,534085311.0,1459537.0,0.097,10.3,379485003.0,206442182.0,180727413.0,1515108.0,938466.0,734116.8889782177,14.95476295948263,36.64853784715416,-8.0,1.0,20.0,-25.0,-31.0,6.0,3.0,5.0,23.583333,17.872222,32.222222,8.9662,0.0,18.577778,73.811241,11390.0,2886235.0,97200.0,25919.0,280343,1720,186269,-280343.0,36646662
2021-08-31,2.0,4.0,2610584,2.0,2.0,3.0,2.0,1.0,61.57,287379256.0,3.0,1.0,2.0,39308245,638875,36058786,1.0951048870462714,2.3826813080530857e-05,0.0033095483157928192,0.002998302258701231,1748.7301606740243,12.589834832698372,13.89675325286095,536060187.0,1974876.0,0.097,10.3,380429513.0,206865219.0,181157998.0,1631373.0,944510.0,736977.3981792978,14.989247801323831,36.97470043212867,-6.0,4.0,25.0,-23.0,-30.0,6.0,3.0,5.0,25.033333,18.077778,32.094444,0.0,0.0,18.561111,68.118297,12936.0,2899171.0,97821.0,25904.0,160216,1435,49564,-160216.0,36697661
2021-09-01,2.0,4.0,2775971,2.0,1.0,3.0,2.0,1.0,56.02,287168306.0,3.0,1.0,2.0,39519195,640805,36102419,1.090575234137873,2.3462028040426457e-05,0.003413928843616552,0.003106930756200038,1775.9192255193177,12.204901910763612,13.410877144113599,538101058.0,2040871.0,0.095,10.5,381382994.0,207292449.0,181571499.0,1769808.0,953481.0,739855.6276032401,15.023454525523608,37.22848775492352,-5.0,3.0,18.0,-24.0,-30.0,6.0,3.0,5.0,22.933333,18.55,30.238889,0.6604,0.0,18.65,77.212401,13076.0,2912247.0,97992.0,25963.0,210950,1930,43633,-210950.0,36743224
2021-09-02,2.0,4.0,2690278,2.0,1.0,3.0,2.0,1.0,56.02,286992647.0,3.0,1.0,2.0,39694854,643734,36360842,1.0896842437017604,2.3588386915155007e-05,0.003487996929527576,0.0031773360549016056,1766.4059359606642,11.945729170211772,13.113710966263207,540073721.0,1972663.0,0.094,10.6,382283529.0,207694911.0,181975901.0,1889071.0,900535.0,742749.2660760114,15.057434147471584,37.415208296675324,-3.0,5.0,35.0,-21.0,-30.0,6.0,3.0,5.0,23.183333,20.322222,29.166667,4.826,0.0,20.144444,83.190108,12825.0,2925072.0,97811.0,26045.0,175659,2929,258423,-175659.0,37004576
2021-09-03,2.0,4.0,2736462,2.0,1.0,3.0,2.0,1.0,56.02,286801213.0,3.0,1.0,2.0,39886288,645708,36504118,1.0921626350650284,2.4205889704716506e-05,0.003531752573525891,0.0032095181548059317,1721.3441511529295,11.797730956296624,12.982218718493618,541944254.0,1870533.0,0.094,10.6,383328951.0,208148594.0,182468338.0,2013349.0,1045422.0,745644.4465534117,15.091492759505496,37.5667129442037,-4.0,5.0,37.0,-16.0,-30.0,5.0,3.0,5.0,22.216667,18.322222,26.722222,22.3266,0.0,18.566667,79.899629,12057.0,2937129.0,96835.0,25961.0,191434,1974,143276,-191434.0,37149826
2021-09-04,2.0,4.0,2638268,2.0,1.0,3.0,2.0,1.0,56.02,286735173.0,3.0,1.0,2.0,39952328,646233,36667827,1.0979946132298402,2.531453640911096e-05,0.003545195775611496,0.0032034770559130183,1645.9581164468968,11.752994560499204,13.006700513043416,543307418.0,1363164.0,0.094,10.6,383891281.0,208394348.0,182747117.0,2060338.0,562330.0,748538.857861408,15.125681377014969,37.68831017864526,-7.0,5.0,61.0,-11.0,-15.0,1.0,3.0,5.0,21.322222,17.972222,26.722222,5.023556,0.0,17.05,76.701858,12157.0,2949286.0,95082.0,25609.0,66040,525,163709,-66040.0,37314060
2021-09-05,2.0,4.0,2524257,2.0,1.0,3.0,2.0,1.0,56.02,286690766.0,3.0,1.0,2.0,39996735,646609,36825869,1.1074029507853766,2.6914327028338356e-05,0.0035283265357843926,0.003159212758222864,1548.1221812752528,11.809186662312031,13.188939731335221,544301592.0,994174.0,0.094,10.6,384258974.0,208562153.0,182921411.0,2089742.0,367693.0,751432.5,15.16,37.78,-2.0,3.0,62.0,-15.0,-15.0,0.0,3.0,5.0,20.788889,14.8,29.122222,2.709333,0.0,15.583333,72.213777,11080.0,2960366.0,95280.0,25630.0,44407,376,158042,-44407.0,37472478
